pid,product_name,brand,product_url,retail_price,discounted_price,product_rating
CAGE68FFGHVHG38M,Engage Spell and Trail Combo Set,,http://www.flipkart.com/engage-spell-trail-combo-set/p/itme68ffhwscz24g?pid=CAGE68FFGHVHG38M,350,199,0.0
CPCEA4ZCHPHGHCYN,Moonleaf Geometric Cushions Cover,Moonleaf,http://www.flipkart.com/moonleaf-geometric-cushions-cover/p/itmea4zddvg3cff5?pid=CPCEA4ZCHPHGHCYN,350,199,0.0
CPCEA4ZCYYKCHARZ,Moonleaf Floral Cushions Cover,Moonleaf,http://www.flipkart.com/moonleaf-floral-cushions-cover/p/itmea4zdacfhrtsq?pid=CPCEA4ZCYYKCHARZ,350,199,0.0
EMSEDSHQ3VU6T8Y2,clickforsign Sound horn Before entering Emergency Sign,clickforsign,http://www.flipkart.com/clickforsign-sound-horn-before-entering-emergency-sign/p/itmedshqsfj2bz2p?pid=EMSEDSHQ3VU6T8Y2,350,280,0.0
EMSEDSHQGFK6TF5F,clickforsign Avoid Contanimation Wash your Hands Emergency Sign,clickforsign,http://www.flipkart.com/clickforsign-avoid-contanimation-wash-your-hands-emergency-sign/p/itmedshqcvgktdez?pid=EMSEDSHQGFK6TF5F,350,280,0.0
HRCEGVM3ENRZXEPB,Matrix Wonder Red Permanent  Hair Color,Matrix,http://www.flipkart.com/matrix-wonder-red-permanent-hair-color/p/itmegvm3dvpg3rby?pid=HRCEGVM3ENRZXEPB,350,189,0.0
HRCEGVM3ENRZXEPB,Matrix Wonder Red Permanent  Hair Color,Matrix,http://www.flipkart.com/matrix-wonder-red-permanent-hair-color/p/itmegvm3dvpg3rby?pid=HRCEGVM3ENRZXEPB,350,189,0.0
HRCEGVM3ENRZXEPB,Matrix Wonder Red Permanent  Hair Color,Matrix,http://www.flipkart.com/matrix-wonder-red-permanent-hair-color/p/itmegvm3dvpg3rby?pid=HRCEGVM3ENRZXEPB,350,189,0.0
HRCEGVM3ENRZXEPB,Matrix Wonder Red Permanent  Hair Color,Matrix,http://www.flipkart.com/matrix-wonder-red-permanent-hair-color/p/itmegvm3dvpg3rby?pid=HRCEGVM3ENRZXEPB,350,189,0.0
KLSEGTBP3VQPZTHF,"Cotonex Black, White Cotton Kitchen Linen Set",Cotonex,http://www.flipkart.com/cotonex-black-white-cotton-kitchen-linen-set/p/itmegtbphq9fzpyg?pid=KLSEGTBP3VQPZTHF,350,189,0.0
KLSEGTBQ6PSU8NTG,Cotonex Multicolor Cotton Kitchen Linen Set,Cotonex,http://www.flipkart.com/cotonex-multicolor-cotton-kitchen-linen-set/p/itmegtbqrpjzezmg?pid=KLSEGTBQ6PSU8NTG,350,189,0.0
KLSEGTBZFY4HD7BZ,"Cotonex Blue, White Cotton Kitchen Linen Set",Cotonex,http://www.flipkart.com/cotonex-blue-white-cotton-kitchen-linen-set/p/itmegtbzacmwma4c?pid=KLSEGTBZFY4HD7BZ,350,189,0.0
KLSEGTBZGDPGUTQG,Cotonex Multicolor Cotton Kitchen Linen Set,Cotonex,http://www.flipkart.com/cotonex-multicolor-cotton-kitchen-linen-set/p/itmegtbz3q2yphyg?pid=KLSEGTBZGDPGUTQG,350,189,0.0
KLSEGTBZNDRR34AM,Cotonex Blue Cotton Kitchen Linen Set,Cotonex,http://www.flipkart.com/cotonex-blue-cotton-kitchen-linen-set/p/itmegtbz3bhfvhkz?pid=KLSEGTBZNDRR34AM,350,189,0.0
KLSEGUACMMGUWNDP,"Cotonex Blue, Pink Cotton Kitchen Linen Set",Cotonex,http://www.flipkart.com/cotonex-blue-pink-cotton-kitchen-linen-set/p/itmeguacwrudhjfn?pid=KLSEGUACMMGUWNDP,350,189,0.0
KLSEGUBYAPFVGGWK,Cotonex Beige Cotton Kitchen Linen Set,Cotonex,http://www.flipkart.com/cotonex-beige-cotton-kitchen-linen-set/p/itmegubywkvgad9q?pid=KLSEGUBYAPFVGGWK,350,189,0.0
KLSEGUF9ZHZ4FNV5,"Cotonex Pink, Blue Cotton Kitchen Linen Set",Cotonex,http://www.flipkart.com/cotonex-pink-blue-cotton-kitchen-linen-set/p/itmeguf9zjaaz9f6?pid=KLSEGUF9ZHZ4FNV5,350,189,0.0
KLSEGUGCH9ZZUKQZ,Cotonex Pink Cotton Kitchen Linen Set,Cotonex,http://www.flipkart.com/cotonex-pink-cotton-kitchen-linen-set/p/itmegugcqrjpmhav?pid=KLSEGUGCH9ZZUKQZ,350,189,0.0
KLSEGUGFRDBSSEDM,"Cotonex Yellow, Green Cotton Kitchen Linen Set",Cotonex,http://www.flipkart.com/cotonex-yellow-green-cotton-kitchen-linen-set/p/itmegugfskvuebax?pid=KLSEGUGFRDBSSEDM,350,189,0.0
KLSEGVEFE3GGWHKB,"Cotonex Grey, Red Cotton Kitchen Linen Set",Cotonex,http://www.flipkart.com/cotonex-grey-red-cotton-kitchen-linen-set/p/itmegvef2ezrvfkm?pid=KLSEGVEFE3GGWHKB,350,189,0.0
KLSEGVF48H5TYDKA,"Cotonex Black, White Cotton Kitchen Linen Set",Cotonex,http://www.flipkart.com/cotonex-black-white-cotton-kitchen-linen-set/p/itmegvf4tcukkhz6?pid=KLSEGVF48H5TYDKA,350,189,0.0
KLSEGVFH5Z5BEDXG,"Cotonex Pink, Green Cotton Kitchen Linen Set",Cotonex,http://www.flipkart.com/cotonex-pink-green-cotton-kitchen-linen-set/p/itmegvfhzxm9qkbg?pid=KLSEGVFH5Z5BEDXG,350,189,0.0
KLSEGWJVFRENNTGU,Cotonex Pink Cotton Kitchen Linen Set,Cotonex,http://www.flipkart.com/cotonex-pink-cotton-kitchen-linen-set/p/itmegwjvhuwhnc7v?pid=KLSEGWJVFRENNTGU,350,189,0.0
LJGDYRGXBYPECFDV,Sportking Women's Leggings,,http://www.flipkart.com/sportking-women-s-leggings/p/itmdyrgxyrsszveg?pid=LJGDYRGXBYPECFDV,350,189,0.0
MUGE8NZC8ZHZPNFF,Rajesh Digital I Love You-46 Ceramic Mug,,http://www.flipkart.com/rajesh-digital-love-you-46-ceramic-mug/p/itme8nzcjfrqkf8h?pid=MUGE8NZC8ZHZPNFF,350,250,0.0
MUGE8TQEZKAD9WVN,Rajesh Digital THANKYOU- 55 Ceramic Mug,,http://www.flipkart.com/rajesh-digital-thankyou-55-ceramic-mug/p/itme8tqe5yzjqnfw?pid=MUGE8TQEZKAD9WVN,350,250,0.0
MUGE8VY8HZAM3ZRK,Rajesh Digital Anniversary-56 Ceramic Mug,,http://www.flipkart.com/rajesh-digital-anniversary-56-ceramic-mug/p/itme8vy82vjpkcfg?pid=MUGE8VY8HZAM3ZRK,350,250,0.0
MUGE8VY8KMSMAMFT,Rajesh Digital Anniversary-57 Ceramic Mug,,http://www.flipkart.com/rajesh-digital-anniversary-57-ceramic-mug/p/itme8vy8fzjywbku?pid=MUGE8VY8KMSMAMFT,350,250,0.0
MUGE9ZVGGRKZBUUA,Rajesh Digital BEST DAD 107 Ceramic Mug,,http://www.flipkart.com/rajesh-digital-best-dad-107-ceramic-mug/p/itme9zvgjtuzjhys?pid=MUGE9ZVGGRKZBUUA,350,250,0.0
MUGEYYXFMBHPJT9F,Returnfavors Personalized Friends Forever sCosffee s Ceramic Mug,,http://www.flipkart.com/returnfavors-personalized-friends-forever-scosffee-s-ceramic-mug/p/itmeyyxf5xheefgk?pid=MUGEYYXFMBHPJT9F,350,255,0.0
MUGEYYXFMBHPJT9F,Returnfavors Personalized Friends Forever sCosffee s Ceramic Mug,,http://www.flipkart.com/returnfavors-personalized-friends-forever-scosffee-s-ceramic-mug/p/itmeyyxf5xheefgk?pid=MUGEYYXFMBHPJT9F,350,255,0.0
NKCE2B57AZGQCNQZ,Jocalia Style diva Metal Necklace,Jocalia,http://www.flipkart.com/jocalia-style-diva-metal-necklace/p/itme2b57qhkt6hhk?pid=NKCE2B57AZGQCNQZ,350,255,0.0
NKCE2B57DXAZBYER,Jocalia Dazzling Diva Metal Necklace,Jocalia,http://www.flipkart.com/jocalia-dazzling-diva-metal-necklace/p/itme2b57ygh7wcdv?pid=NKCE2B57DXAZBYER,350,255,0.0
NKCE5TFVDZFG4Q54,IESD Metal Necklace,IESD,http://www.flipkart.com/iesd-metal-necklace/p/itme5tfvzpqxbyye?pid=NKCE5TFVDZFG4Q54,350,300,0.0
NKCE6NHRG8RFBZED,Indian Charm Multicolor Chemical Beads Glass Necklace,Indian Charm,http://www.flipkart.com/indian-charm-multicolor-chemical-beads-glass-necklace/p/itme6nhrwhgu7exh?pid=NKCE6NHRG8RFBZED,350,299,0.0
NKCE6NHRG8RFBZED,Indian Charm Multicolor Chemical Beads Glass Necklace,Indian Charm,http://www.flipkart.com/indian-charm-multicolor-chemical-beads-glass-necklace/p/itme6nhrwhgu7exh?pid=NKCE6NHRG8RFBZED,350,299,0.0
NKCE6NHRG8RFBZED,Indian Charm Multicolor Chemical Beads Glass Necklace,Indian Charm,http://www.flipkart.com/indian-charm-multicolor-chemical-beads-glass-necklace/p/itme6nhrwhgu7exh?pid=NKCE6NHRG8RFBZED,350,299,0.0
NKCE6NHRZA6ZXMTZ,"Indian Charm Sky Blue Beads Glass, Metal Necklace",Indian Charm,http://www.flipkart.com/indian-charm-sky-blue-beads-glass-metal-necklace/p/itme6nhsdcwtythw?pid=NKCE6NHRZA6ZXMTZ,350,299,0.0
NKCE6NHSTFPRNH4S,"Indian Charm Multicolor Beads Glass, Metal Necklace",Indian Charm,http://www.flipkart.com/indian-charm-multicolor-beads-glass-metal-necklace/p/itme6nhsg4xvun2e?pid=NKCE6NHSTFPRNH4S,350,299,0.0
NKCE6XU6USJZXSB8,"Ethnochic Brass Plated Alloy, Brass Necklace",Ethnochic,http://www.flipkart.com/ethnochic-brass-plated-alloy-necklace/p/itme6xu67pytwjwx?pid=NKCE6XU6USJZXSB8,350,299,0.0
NKCE7NFFJUFHDAQZ,Trinklets Bring on the Bling Metal Necklace,Trinklets,http://www.flipkart.com/trinklets-bring-bling-metal-necklace/p/itme7nff778yfmsx?pid=NKCE7NFFJUFHDAQZ,350,299,0.0
NKCE7NFFJUFHDAQZ,Trinklets Bring on the Bling Metal Necklace,Trinklets,http://www.flipkart.com/trinklets-bring-bling-metal-necklace/p/itme7nff778yfmsx?pid=NKCE7NFFJUFHDAQZ,350,299,0.0
NKCE9RCW8ABDHNQM,Gurjari Thread Silk Dori Choker,Gurjari,http://www.flipkart.com/gurjari-thread-silk-dori-choker/p/itme9rcwhzgdmg5z?pid=NKCE9RCW8ABDHNQM,350,245,0.0
NKCE9RCW8ABDHNQM,Gurjari Thread Silk Dori Choker,Gurjari,http://www.flipkart.com/gurjari-thread-silk-dori-choker/p/itme9rcwhzgdmg5z?pid=NKCE9RCW8ABDHNQM,350,245,0.0
NKCE9RCW8ABDHNQM,Gurjari Thread Silk Dori Choker,Gurjari,http://www.flipkart.com/gurjari-thread-silk-dori-choker/p/itme9rcwhzgdmg5z?pid=NKCE9RCW8ABDHNQM,350,245,0.0
NKCEANB7H8P6QY4K,"Village Handicrafts Brass, Rose Gold Plated Aluminum, Bone, Resin Necklace",Village Handicrafts,http://www.flipkart.com/village-handicrafts-brass-rose-gold-plated-aluminum-bone-resin-necklace/p/itmeanb7smyzafdh?pid=NKCEANB7H8P6QY4K,350,245,0.0
NKCECFGDWG3FWPXE,Junk Dipika Plastic Necklace,Junk,http://www.flipkart.com/junk-dipika-plastic-necklace/p/itmecfgdefanfhyw?pid=NKCECFGDWG3FWPXE,350,300,0.0
NKCECZNMZJGZFS43,Junk Rajshree Brass Necklace,Junk,http://www.flipkart.com/junk-rajshree-brass-necklace/p/itmecznmdsxpzdtv?pid=NKCECZNMZJGZFS43,350,255,0.0
NKCECZNMZJGZFS43,Junk Rajshree Brass Necklace,Junk,http://www.flipkart.com/junk-rajshree-brass-necklace/p/itmecznmdsxpzdtv?pid=NKCECZNMZJGZFS43,350,255,0.0
NKCECZNMZJGZFS43,Junk Rajshree Brass Necklace,Junk,http://www.flipkart.com/junk-rajshree-brass-necklace/p/itmecznmdsxpzdtv?pid=NKCECZNMZJGZFS43,350,255,0.0
NKCECZNMZJGZFS43,Junk Rajshree Brass Necklace,Junk,http://www.flipkart.com/junk-rajshree-brass-necklace/p/itmecznmdsxpzdtv?pid=NKCECZNMZJGZFS43,350,255,0.0
PBXE68H45EYSGSTQ,Xiao Zhi Xiong 087 Pouch Sports Art Cloth Pencil Box,,http://www.flipkart.com/xiao-zhi-xiong-087-pouch-sports-art-cloth-pencil-box/p/itme68h4qsafj7hb?pid=PBXE68H45EYSGSTQ,350,199,0.0
PBXE68H45EYSGSTQ,Xiao Zhi Xiong 087 Pouch Sports Art Cloth Pencil Box,,http://www.flipkart.com/xiao-zhi-xiong-087-pouch-sports-art-cloth-pencil-box/p/itme68h4qsafj7hb?pid=PBXE68H45EYSGSTQ,350,199,0.0
PBXE68H45EYSGSTQ,Xiao Zhi Xiong 087 Pouch Sports Art Cloth Pencil Box,,http://www.flipkart.com/xiao-zhi-xiong-087-pouch-sports-art-cloth-pencil-box/p/itme68h4qsafj7hb?pid=PBXE68H45EYSGSTQ,350,199,0.0
PBXE68H45EYSGSTQ,Xiao Zhi Xiong 087 Pouch Sports Art Cloth Pencil Box,,http://www.flipkart.com/xiao-zhi-xiong-087-pouch-sports-art-cloth-pencil-box/p/itme68h4qsafj7hb?pid=PBXE68H45EYSGSTQ,350,199,0.0
PBXECQNWHFJT9HNH,Aardee Rabbit Design Art Thick fabric Pencil Box,,http://www.flipkart.com/aardee-rabbit-design-art-thick-fabric-pencil-box/p/itmecqnwypreeamg?pid=PBXECQNWHFJT9HNH,350,199,0.0
PBXECQZ6HRZWRFAQ,Aardee Varsity Design Art Thick fabric Pencil Box,,http://www.flipkart.com/aardee-varsity-design-art-thick-fabric-pencil-box/p/itmecqnxmmg54839?pid=PBXECQZ6HRZWRFAQ,350,199,0.0
PCSDY5AFFB4EXAX6,Joy Living Garden Plant Container Set,Joy Living,http://www.flipkart.com/joy-living-garden-plant-container-set/p/itmdy5axehwdzppg?pid=PCSDY5AFFB4EXAX6,350,250,0.0
PCSDY5AFFB4EXAX6,Joy Living Garden Plant Container Set,Joy Living,http://www.flipkart.com/joy-living-garden-plant-container-set/p/itmdy5axehwdzppg?pid=PCSDY5AFFB4EXAX6,350,250,0.0
PCSEDCWJBHDR9EYU,Minerva Naturals Plant Container Set,Minerva Naturals,http://www.flipkart.com/minerva-naturals-plant-container-set/p/itmedcwjafurszyw?pid=PCSEDCWJBHDR9EYU,350,250,0.0
PELEGPGCDR7TXNSG,VASTUGHAR 5 Mukhi Rudraksha Wood,VASTUGHAR,http://www.flipkart.com/vastughar-5-mukhi-rudraksha-wood/p/itmegpgc7efb6zha?pid=PELEGPGCDR7TXNSG,350,250,0.0
PKBEGBTRKKHU26YQ,Packman 8 x 10 inches Security Bags Without POD Jacket Courier Bag Security Bag,Packman,http://www.flipkart.com/packman-8-x-10-inches-security-bags-without-pod-jacket-courier-bag/p/itmegbtrgzn3hzbc?pid=PKBEGBTRKKHU26YQ,350,298,0.0
PTPE7H5JD4MH5T4D,Anupam Kadhai .75 L,Anupam,http://www.flipkart.com/anupam-kadhai-75-l/p/itme7h5jzag6g8ed?pid=PTPE7H5JD4MH5T4D,350,175,0.0
PTPE7H5JD4MH5T4D,Anupam Kadhai .75 L,Anupam,http://www.flipkart.com/anupam-kadhai-75-l/p/itme7h5jzag6g8ed?pid=PTPE7H5JD4MH5T4D,350,175,0.0
PTPE7H5JD4MH5T4D,Anupam Kadhai .75 L,Anupam,http://www.flipkart.com/anupam-kadhai-75-l/p/itme7h5jzag6g8ed?pid=PTPE7H5JD4MH5T4D,350,175,0.0
PTPE7H5JD4MH5T4D,Anupam Kadhai .75 L,Anupam,http://www.flipkart.com/anupam-kadhai-75-l/p/itme7h5jzag6g8ed?pid=PTPE7H5JD4MH5T4D,350,175,0.0
SHIEA33PFVZWGR3Q,Divine Gifts & Artificial Jewellery Shanker Blue Showpiece  -  7.5 cm,Divine Gifts & Artificial Jewellery,http://www.flipkart.com/divine-gifts-artificial-jewellery-shanker-blue-showpiece-7-5-cm/p/itmea33pcshbw5wb?pid=SHIEA33PFVZWGR3Q,350,175,0.0
SNRDZHPMBUEC5JFZ,Jovees Sandalwood Suncover Natural Protection (Pack of 2) - SPF 30,,http://www.flipkart.com/jovees-sandalwood-suncover-natural-protection-pack-2-spf-30/p/itmdzhpqgejfuuvy?pid=SNRDZHPMBUEC5JFZ,350,175,0.0
STLEGWTGJRHVPQMY,Anand's Chameli Feather Shuttle  - White,Anand's,http://www.flipkart.com/anand-s-chameli-feather-shuttle-white/p/itmegwtg2hf5xuyd?pid=STLEGWTGJRHVPQMY,350,199,0.0
STLEGWTGJRHVPQMY,Anand's Chameli Feather Shuttle  - White,Anand's,http://www.flipkart.com/anand-s-chameli-feather-shuttle-white/p/itmegwtg2hf5xuyd?pid=STLEGWTGJRHVPQMY,350,199,0.0
WATE3GEY74QU9T35,"Disney DW100230 Digital Watch  - For Boys, Girls",,http://www.flipkart.com/disney-dw100230-digital-watch-boys-girls/p/itme3gezuzhf6j3z?pid=WATE3GEY74QU9T35,350,149,0.0
WATE3GEY74QU9T35,"Disney DW100230 Digital Watch  - For Boys, Girls",,http://www.flipkart.com/disney-dw100230-digital-watch-boys-girls/p/itme3gezuzhf6j3z?pid=WATE3GEY74QU9T35,350,149,0.0
WATE3GEY74QU9T35,"Disney DW100230 Digital Watch  - For Boys, Girls",,http://www.flipkart.com/disney-dw100230-digital-watch-boys-girls/p/itme3gezuzhf6j3z?pid=WATE3GEY74QU9T35,350,149,0.0
TIEEEBM6ENWMNXQF,Getabhi Striped Tie,,http://www.flipkart.com/getabhi-striped-tie/p/itmeebm6cxs2kmtx?pid=TIEEEBM6ENWMNXQF,351,310,0.0
TIEEEBM6ENWMNXQF,Getabhi Striped Tie,,http://www.flipkart.com/getabhi-striped-tie/p/itmeebm6cxs2kmtx?pid=TIEEEBM6ENWMNXQF,351,310,0.0
TIEEEBM6KBNQQUYU,GetAbhi Solid Tie,,http://www.flipkart.com/getabhi-solid-tie/p/itmeebm6zftxuzyy?pid=TIEEEBM6KBNQQUYU,351,310,0.0
TIEEEBZ6RVHN8JZG,GetAbhi Solid Tie,,http://www.flipkart.com/getabhi-solid-tie/p/itmeebz6q4dwfxfh?pid=TIEEEBZ6RVHN8JZG,351,310,0.0
CAGEYUXVZSFVZRHE,Anna Andre Paris Set of Dark Fire & Numero 1 Deodorants Combo Set,,http://www.flipkart.com/anna-andre-paris-set-dark-fire-numero-1-deodorants-combo/p/itmeyuxvde3vbqbf?pid=CAGEYUXVZSFVZRHE,355,310,0.0
MAHEDFPZVKF79JVQ,C Kreul Bullet Tip Acrylic Colour Based Medium Paint Markers,C Kreul,http://www.flipkart.com/c-kreul-bullet-tip-acrylic-colour-based-medium-paint-markers/p/itmedfpzzz6grky7?pid=MAHEDFPZVKF79JVQ,355,119,0.0
MAHEDFPZVKF79JVQ,C Kreul Bullet Tip Acrylic Colour Based Medium Paint Markers,C Kreul,http://www.flipkart.com/c-kreul-bullet-tip-acrylic-colour-based-medium-paint-markers/p/itmedfpzzz6grky7?pid=MAHEDFPZVKF79JVQ,355,119,0.0
MAHEDFPZVKF79JVQ,C Kreul Bullet Tip Acrylic Colour Based Medium Paint Markers,C Kreul,http://www.flipkart.com/c-kreul-bullet-tip-acrylic-colour-based-medium-paint-markers/p/itmedfpzzz6grky7?pid=MAHEDFPZVKF79JVQ,355,119,0.0
MAHEDFPZVKF79JVQ,C Kreul Bullet Tip Acrylic Colour Based Medium Paint Markers,C Kreul,http://www.flipkart.com/c-kreul-bullet-tip-acrylic-colour-based-medium-paint-markers/p/itmedfpzzz6grky7?pid=MAHEDFPZVKF79JVQ,355,119,0.0
PHFEG8HFHPE6ZXZ5,Art N Hub Generic Photo Frame,Art N Hub,http://www.flipkart.com/art-n-hub-generic-photo-frame/p/itmeg8hfthwxfwdq?pid=PHFEG8HFHPE6ZXZ5,356,119,0.0
PHFEG8HFYXFTK6JA,Art N Hub Generic Photo Frame,Art N Hub,http://www.flipkart.com/art-n-hub-generic-photo-frame/p/itmeg8hfwnkd3gqt?pid=PHFEG8HFYXFTK6JA,356,119,0.0
BRAE4DHZEBCG6YAN,Q-rious Infactuate Women's Balconette Bra,Red,http://www.flipkart.com/q-rious-infactuate-women-s-balconette-bra/p/itme4dhz5uetvged?pid=BRAE4DHZEBCG6YAN,359,139,0.0
BRAE5PKZ8QXFHWGK,Q-rious Adore Women's Balconette Bra,Black,http://www.flipkart.com/q-rious-adore-women-s-balconette-bra/p/itme5pkzpsfr3wfh?pid=BRAE5PKZ8QXFHWGK,359,149,0.0
BRAE5PKZHJF5SVEK,Q-rious Adore Women's Balconette Bra,Rani,http://www.flipkart.com/q-rious-adore-women-s-balconette-bra/p/itme5pkzhxfzm6cu?pid=BRAE5PKZHJF5SVEK,359,149,0.0
BRAE5PKZVRNXECR2,Q-rious Adore Women's Balconette Bra,Maroon,http://www.flipkart.com/q-rious-adore-women-s-balconette-bra/p/itme5pkz7m2vzh9z?pid=BRAE5PKZVRNXECR2,359,149,0.0
BRAE5PKZVZBDQWUR,Q-rious Adore Women's Balconette Bra,Yellow,http://www.flipkart.com/q-rious-adore-women-s-balconette-bra/p/itme5pkzfgzjh866?pid=BRAE5PKZVZBDQWUR,359,149,0.0
CAGE4Y4FXXUZS4ZP,Eva Combo Set,,http://www.flipkart.com/eva-combo-set/p/itme4y4fsyuyhfmd?pid=CAGE4Y4FXXUZS4ZP,359,249,0.0
CAGE4Y4FXXUZS4ZP,Eva Combo Set,,http://www.flipkart.com/eva-combo-set/p/itme4y4fsyuyhfmd?pid=CAGE4Y4FXXUZS4ZP,359,249,0.0
PBXE5ZJZHPMRADH2,Nick Dora Cartoon Art Plastic Pencil Box,,http://www.flipkart.com/nick-dora-cartoon-art-plastic-pencil-box/p/itme5zjzz4z8frgf?pid=PBXE5ZJZHPMRADH2,359,249,0.0
PBXE5ZJZHPMRADH2,Nick Dora Cartoon Art Plastic Pencil Box,,http://www.flipkart.com/nick-dora-cartoon-art-plastic-pencil-box/p/itme5zjzz4z8frgf?pid=PBXE5ZJZHPMRADH2,359,249,0.0
PBXE5ZJZK8N5G2YQ,Disney Cars Cartoon Art Plastic Pencil Box,,http://www.flipkart.com/disney-cars-cartoon-art-plastic-pencil-box/p/itme5zjzrvkfta6u?pid=PBXE5ZJZK8N5G2YQ,359,249,0.0
PBXE5ZJZK8N5G2YQ,Disney Cars Cartoon Art Plastic Pencil Box,,http://www.flipkart.com/disney-cars-cartoon-art-plastic-pencil-box/p/itme5zjzrvkfta6u?pid=PBXE5ZJZK8N5G2YQ,359,249,0.0
PBXE5ZJZY2NC256B,Disney Pooh Cartoon Art Plastic Pencil Box,,http://www.flipkart.com/disney-pooh-cartoon-art-plastic-pencil-box/p/itme5zjzfmvra6zf?pid=PBXE5ZJZY2NC256B,359,249,0.0
PBXE5ZJZZAPAJMKW,Marvel Avenger Superhero Art Plastic Pencil Box,,http://www.flipkart.com/marvel-avenger-superhero-art-plastic-pencil-box/p/itme5zjznn6ux86q?pid=PBXE5ZJZZAPAJMKW,359,249,0.0
PBXEBQGHT5PYSDHM,Enwraps Utility Pouch Vintage Miniature Bag Abstract Art Cloth Pencil Box,,http://www.flipkart.com/enwraps-utility-pouch-vintage-miniature-bag-abstract-art-cloth-pencil-box/p/itmebqgmqd5pgpuk?pid=PBXEBQGHT5PYSDHM,359,249,0.0
PBXEBQGHT5PYSDHM,Enwraps Utility Pouch Vintage Miniature Bag Abstract Art Cloth Pencil Box,,http://www.flipkart.com/enwraps-utility-pouch-vintage-miniature-bag-abstract-art-cloth-pencil-box/p/itmebqgmqd5pgpuk?pid=PBXEBQGHT5PYSDHM,359,249,0.0
PBXEBQGHT5PYSDHM,Enwraps Utility Pouch Vintage Miniature Bag Abstract Art Cloth Pencil Box,,http://www.flipkart.com/enwraps-utility-pouch-vintage-miniature-bag-abstract-art-cloth-pencil-box/p/itmebqgmqd5pgpuk?pid=PBXEBQGHT5PYSDHM,359,249,0.0
PBXEBQGMB7MUCGSG,Enwraps Utility Pouch Vintage Miniature Bag Abstract Art Cloth Pencil Box,,http://www.flipkart.com/enwraps-utility-pouch-vintage-miniature-bag-abstract-art-cloth-pencil-box/p/itmebqgmszjba2pk?pid=PBXEBQGMB7MUCGSG,359,249,0.0
PBXEBQGMBRP5ERWZ,Enwraps Utility Pouch Army Miniature Bag Abstract Art Cloth Pencil Box,,http://www.flipkart.com/enwraps-utility-pouch-army-miniature-bag-abstract-art-cloth-pencil-box/p/itmebqgmww3ygk3v?pid=PBXEBQGMBRP5ERWZ,359,249,0.0
PBXEBQGMSHJDXHKW,Enwraps Utility Pouch Vintage Miniature Bag Abstract Art Cloth Pencil Box,,http://www.flipkart.com/enwraps-utility-pouch-vintage-miniature-bag-abstract-art-cloth-pencil-box/p/itmebqgmjvcy2hgf?pid=PBXEBQGMSHJDXHKW,359,249,0.0
CAGE53FS5CFUVY3D,Denver Deodorant No- Gift Set  Combo Set,,http://www.flipkart.com/denver-deodorant-no-gift-set-combo/p/itme53fsvarsc4g4?pid=CAGE53FS5CFUVY3D,360,309,0.0
CAGE53FSAFWZRHFF,Envy 1000 Deodorant No-7 Gift Set  Combo Set,,http://www.flipkart.com/envy-1000-deodorant-no-7-gift-set-combo/p/itme53fsa9zmkhre?pid=CAGE53FSAFWZRHFF,360,277,0.0
CAGE53FSAFWZRHFF,Envy 1000 Deodorant No-7 Gift Set  Combo Set,,http://www.flipkart.com/envy-1000-deodorant-no-7-gift-set-combo/p/itme53fsa9zmkhre?pid=CAGE53FSAFWZRHFF,360,277,0.0
CAGE53FSAFWZRHFF,Envy 1000 Deodorant No-7 Gift Set  Combo Set,,http://www.flipkart.com/envy-1000-deodorant-no-7-gift-set-combo/p/itme53fsa9zmkhre?pid=CAGE53FSAFWZRHFF,360,277,0.0
CAGE53FSAFWZRHFF,Envy 1000 Deodorant No-7 Gift Set  Combo Set,,http://www.flipkart.com/envy-1000-deodorant-no-7-gift-set-combo/p/itme53fsa9zmkhre?pid=CAGE53FSAFWZRHFF,360,277,0.0
CAGE53FSAFWZRHFF,Envy 1000 Deodorant No-7 Gift Set  Combo Set,,http://www.flipkart.com/envy-1000-deodorant-no-7-gift-set-combo/p/itme53fsa9zmkhre?pid=CAGE53FSAFWZRHFF,360,277,0.0
CAGE5H7JF9ZDCWXG,Engage Urge+Tease Combo Set,,http://www.flipkart.com/engage-urge-tease-combo-set/p/itme5h7jdvh8dc5n?pid=CAGE5H7JF9ZDCWXG,360,277,0.0
CAGE5PHYBZBHTRYS,Yardley Elegance and Equity Combo Set,,http://www.flipkart.com/yardley-elegance-equity-combo-set/p/itme5phyxgnm6b29?pid=CAGE5PHYBZBHTRYS,360,277,0.0
CAGE5PHYBZBHTRYS,Yardley Elegance and Equity Combo Set,,http://www.flipkart.com/yardley-elegance-equity-combo-set/p/itme5phyxgnm6b29?pid=CAGE5PHYBZBHTRYS,360,277,0.0
CAGE5UR64GKHG7ZS,Old Spice Fresh and Fresh Lime Combo Set,,http://www.flipkart.com/old-spice-fresh-lime-combo-set/p/itme5ur62t4zxbez?pid=CAGE5UR64GKHG7ZS,360,277,0.0
CAGE5UR64GKHG7ZS,Old Spice Fresh and Fresh Lime Combo Set,,http://www.flipkart.com/old-spice-fresh-lime-combo-set/p/itme5ur62t4zxbez?pid=CAGE5UR64GKHG7ZS,360,277,0.0
CAGE5UR64GKHG7ZS,Old Spice Fresh and Fresh Lime Combo Set,,http://www.flipkart.com/old-spice-fresh-lime-combo-set/p/itme5ur62t4zxbez?pid=CAGE5UR64GKHG7ZS,360,277,0.0
